1	 1:25	 2:0	 3:226802	 4:2	 5:7	 6:2	 7:7	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:324311	 4:14	 5:3	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:32	 14:19
1	 1:62	 2:1	 3:96299	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:147322	 4:3	 5:9	 6:0	 7:7	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:28
1	 1:35	 2:0	 3:135289	 4:6	 5:11	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:44	 2:5	 3:128586	 4:0	 5:13	 6:2	 7:9	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:5	 3:185590	 4:0	 5:13	 6:2	 7:4	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:1	 3:107458	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:57	 2:0	 3:151874	 4:3	 5:9	 6:0	 7:2	 8:0	 9:4	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:26	 2:5	 3:413846	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:203836	 4:6	 5:11	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:44	 2:1	 3:110028	 4:1	 5:10	 6:1	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:57640	 4:8	 5:4	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:5	 3:67874	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:58	 14:0
1	 1:50	 2:1	 3:169112	 4:1	 5:10	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:25	 14:0
1	 1:37	 2:2	 3:154410	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:26	 2:0	 3:63234	 4:0	 5:13	 6:0	 7:0	 8:0	 9:0	 10:0	 11:4508	 12:0	 13:12	 14:0
1	 1:64	 2:0	 3:121036	 4:1	 5:10	 6:2	 7:0	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:0	 3:408328	 4:15	 5:1	 6:5	 7:6	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:19
1	 1:29	 2:0	 3:269254	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:115438	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:28	 2:0	 3:332249	 4:1	 5:10	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:25	 14:0
1	 1:33	 2:5	 3:160261	 4:0	 5:13	 6:0	 7:4	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:14
1	 1:24	 2:0	 3:167316	 4:3	 5:9	 6:2	 7:6	 8:3	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:26	 2:5	 3:291586	 4:3	 5:9	 6:1	 7:10	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:77	 2:1	 3:184046	 4:0	 5:13	 6:4	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:25	 2:3	 3:178025	 4:1	 5:10	 6:2	 7:4	 8:1	 9:0	 10:1	 11:0	 12:0	 13:9	 14:0
1	 1:53	 2:0	 3:104280	 4:9	 5:8	 6:0	 7:6	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:302604	 4:2	 5:7	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:44	 14:0
1	 1:30	 2:0	 3:225243	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:47	 14:0
1	 1:39	 2:1	 3:327120	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:20
1	 1:51	 2:1	 3:43878	 4:13	 5:16	 6:1	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:25	 2:0	 3:40915	 4:0	 5:13	 6:5	 7:0	 8:3	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
1	 1:49	 2:2	 3:83444	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:85	 14:0
1	 1:51	 2:0	 3:351416	 4:1	 5:10	 6:1	 7:5	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:1	 3:117310	 4:3	 5:9	 6:2	 7:2	 8:3	 9:0	 10:0	 11:0	 12:1876	 13:48	 14:0
1	 1:36	 2:0	 3:324231	 4:7	 5:5	 6:2	 7:9	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:62	 2:0	 3:161802	 4:11	 5:2	 6:0	 7:11	 8:0	 9:4	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:40	 2:1	 3:184804	 4:10	 5:14	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:2205	 13:45	 14:0
1	 1:30	 2:3	 3:547931	 4:1	 5:10	 6:2	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:46395	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:4	 3:182313	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:28	 2:4	 3:169069	 4:3	 5:9	 6:2	 7:12	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:0	 3:203182	 4:0	 5:13	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:57	 2:0	 3:142924	 4:0	 5:13	 6:3	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:33	 2:0	 3:180656	 4:14	 5:3	 6:2	 7:7	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:30
1	 1:58	 2:0	 3:187485	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:24	 14:0
1	 1:84	 2:0	 3:157778	 4:1	 5:10	 6:4	 7:0	 8:3	 9:0	 10:0	 11:0	 12:0	 13:6	 14:0
1	 1:46	 2:1	 3:149337	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:23	 2:0	 3:97054	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:32	 2:0	 3:377017	 4:0	 5:13	 6:2	 7:3	 8:4	 9:0	 10:1	 11:0	 12:0	 13:32	 14:0
1	 1:43	 2:0	 3:106900	 4:0	 5:13	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:378723	 4:12	 5:6	 6:3	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:23	 2:0	 3:209955	 4:1	 5:10	 6:2	 7:3	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:312766	 4:0	 5:13	 6:0	 7:4	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:59	 2:0	 3:70857	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:238917	 4:2	 5:7	 6:2	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:35
1	 1:50	 2:5	 3:53497	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:46	 14:0
1	 1:44	 2:0	 3:283174	 4:0	 5:13	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:60	 2:0	 3:190497	 4:8	 5:4	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:56	 2:5	 3:104447	 4:1	 5:10	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:2339	 13:40	 14:0
1	 1:36	 2:0	 3:73023	 4:3	 5:9	 6:1	 7:7	 8:3	 9:0	 10:1	 11:2202	 12:0	 13:40	 14:0
1	 1:20	 2:0	 3:177896	 4:3	 5:9	 6:2	 7:6	 8:4	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:1	 3:349951	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:4508	 12:0	 13:55	 14:0
1	 1:29	 2:0	 3:80179	 4:3	 5:9	 6:3	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:32	 2:5	 3:308955	 4:5	 5:12	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:36	 2:0	 3:126896	 4:1	 5:10	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:19	 2:5	 3:116385	 4:5	 5:12	 6:2	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:18	 14:0
1	 1:37	 2:5	 3:172425	 4:3	 5:9	 6:1	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:106615	 4:0	 5:13	 6:2	 7:4	 8:1	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
1	 1:42	 2:0	 3:261929	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:22	 2:0	 3:163870	 4:1	 5:10	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:35	 2:2	 3:242080	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:45	 14:0
1	 1:21	 2:0	 3:30796	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:25	 14:0
1	 1:43	 2:1	 3:207578	 4:13	 5:16	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:22	 2:0	 3:140001	 4:3	 5:9	 6:2	 7:0	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:217942	 4:2	 5:7	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:24	 14:0
1	 1:28	 2:0	 3:301010	 4:2	 5:7	 6:2	 7:2	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:20	 2:0	 3:222007	 4:1	 5:10	 6:2	 7:0	 8:1	 9:0	 10:1	 11:0	 12:0	 13:24	 14:0
1	 1:32	 2:0	 3:72630	 4:13	 5:16	 6:2	 7:5	 8:3	 9:0	 10:1	 11:3325	 12:0	 13:45	 14:0
1	 1:49	 2:4	 3:204377	 4:2	 5:7	 6:1	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:60	 14:0
1	 1:38	 2:4	 3:189614	 4:1	 5:10	 6:0	 7:8	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:100345	 4:3	 5:9	 6:2	 7:7	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:163687	 4:12	 5:6	 6:2	 7:3	 8:1	 9:0	 10:1	 11:0	 12:0	 13:15	 14:0
1	 1:34	 2:4	 3:174215	 4:10	 5:14	 6:0	 7:5	 8:0	 9:0	 10:0	 11:7688	 12:0	 13:35	 14:0
1	 1:32	 2:0	 3:37646	 4:1	 5:10	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:33	 2:0	 3:84154	 4:1	 5:10	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:41	 2:0	 3:116493	 4:1	 5:10	 6:1	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:52	 14:0
1	 1:38	 2:0	 3:259972	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:58	 2:5	 3:185338	 4:0	 5:13	 6:4	 7:0	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:99212	 4:1	 5:10	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:61	 2:0	 3:54780	 4:0	 5:13	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:393673	 4:1	 5:10	 6:2	 7:0	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:66687	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:44	 2:0	 3:133986	 4:1	 5:10	 6:5	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:248694	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:0	 3:212888	 4:0	 5:13	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:51	 2:2	 3:304955	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:7688	 12:0	 13:50	 14:0
1	 1:23	 2:0	 3:172232	 4:3	 5:9	 6:2	 7:9	 8:3	 9:0	 10:1	 11:0	 12:0	 13:53	 14:0
1	 1:59	 2:0	 3:32446	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:182701	 4:3	 5:9	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:12	 14:19
1	 1:23	 2:0	 3:164920	 4:1	 5:10	 6:2	 7:7	 8:1	 9:0	 10:0	 11:0	 12:0	 13:15	 14:5
1	 1:24	 2:0	 3:274424	 4:3	 5:9	 6:2	 7:0	 8:5	 9:0	 10:0	 11:1831	 12:0	 13:40	 14:0
1	 1:57	 2:0	 3:176904	 4:12	 5:6	 6:1	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:217530	 4:1	 5:10	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:59	 2:0	 3:318450	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:39	 2:0	 3:210945	 4:3	 5:9	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:26	 2:0	 3:181838	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:17	 2:0	 3:91931	 4:2	 5:7	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:23	 14:0
1	 1:45	 2:1	 3:123681	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:64	 2:4	 3:181628	 4:3	 5:9	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:72	 2:0	 3:305145	 4:0	 5:13	 6:4	 7:0	 8:3	 9:0	 10:1	 11:0	 12:0	 13:4	 14:0
1	 1:55	 2:0	 3:174533	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:94342	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:16	 14:0
1	 1:43	 2:0	 3:215624	 4:1	 5:10	 6:0	 7:6	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:18
1	 1:46	 2:1	 3:112485	 4:3	 5:9	 6:1	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:54	 2:0	 3:27484	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:186454	 4:0	 5:13	 6:2	 7:5	 8:3	 9:1	 10:1	 11:4650	 12:0	 13:40	 14:18
1	 1:28	 2:5	 3:187746	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:1669	 13:40	 14:0
1	 1:57	 2:0	 3:358628	 4:6	 5:11	 6:1	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:295939	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:61	 2:1	 3:127198	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:5
1	 1:48	 2:0	 3:81497	 4:1	 5:10	 6:1	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:65	 14:0
1	 1:30	 2:1	 3:143078	 4:0	 5:13	 6:1	 7:3	 8:3	 9:0	 10:1	 11:0	 12:2444	 13:55	 14:0
1	 1:70	 2:1	 3:177806	 4:6	 5:11	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:4	 3:210926	 4:7	 5:5	 6:1	 7:9	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:19
1	 1:34	 2:0	 3:195144	 4:3	 5:9	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:252563	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:41	 2:1	 3:170785	 4:9	 5:8	 6:1	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:111232	 4:1	 5:10	 6:2	 7:6	 8:3	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:59	 2:0	 3:59584	 4:3	 5:9	 6:0	 7:7	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:48	 2:0	 3:148254	 4:0	 5:13	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:1902	 13:40	 14:0
1	 1:30	 2:4	 3:19302	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:4386	 12:0	 13:70	 14:5
1	 1:52	 2:0	 3:285224	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:32	 14:0
1	 1:43	 2:0	 3:172256	 4:0	 5:13	 6:1	 7:3	 8:5	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:51	 2:5	 3:128260	 4:0	 5:13	 6:0	 7:5	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:156163	 4:1	 5:10	 6:2	 7:8	 8:1	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:0	 3:155914	 4:1	 5:10	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:58471	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:0	 3:282389	 4:6	 5:11	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:40	 2:0	 3:117915	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:40	 2:0	 3:163628	 4:6	 5:11	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:0	 3:287436	 4:2	 5:7	 6:2	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:3
1	 1:58	 2:5	 3:139736	 4:3	 5:9	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:1741	 13:40	 14:0
1	 1:28	 2:4	 3:136643	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:43	 2:4	 3:180572	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:5	 3:148805	 4:0	 5:13	 6:2	 7:4	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:497039	 4:1	 5:10	 6:1	 7:0	 8:5	 9:4	 10:0	 11:0	 12:0	 13:56	 14:0
1	 1:18	 2:0	 3:226956	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:36	 2:0	 3:157184	 4:3	 5:9	 6:0	 7:1	 8:2	 9:3	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:315470	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:45	 2:0	 3:252079	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:0	 3:138022	 4:0	 5:13	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:33	 2:0	 3:48520	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:1	 3:346605	 4:1	 5:10	 6:1	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:35	 2:0	 3:139770	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:29	 14:0
1	 1:41	 2:0	 3:209899	 4:3	 5:9	 6:3	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:1	 3:55844	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:61	 2:0	 3:215789	 4:3	 5:9	 6:1	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:126913	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:12	 14:0
1	 1:42	 2:5	 3:101950	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:28	 2:0	 3:451742	 4:3	 5:9	 6:1	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:0	 3:173754	 4:3	 5:9	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:51	 2:0	 3:350131	 4:3	 5:9	 6:1	 7:8	 8:5	 9:0	 10:0	 11:0	 12:2339	 13:40	 14:0
1	 1:32	 2:0	 3:185820	 4:0	 5:13	 6:2	 7:5	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:176837	 4:3	 5:9	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:271282	 4:0	 5:13	 6:1	 7:7	 8:5	 9:0	 10:0	 11:0	 12:0	 13:56	 14:0
1	 1:25	 2:0	 3:420081	 4:5	 5:12	 6:2	 7:0	 8:1	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:38	 2:5	 3:142282	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:5	 3:266855	 4:0	 5:13	 6:0	 7:12	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:36	 2:0	 3:148143	 4:3	 5:9	 6:2	 7:7	 8:4	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:5	 3:21189	 4:0	 5:13	 6:1	 7:8	 8:4	 9:4	 10:0	 11:0	 12:0	 13:32	 14:0
1	 1:37	 2:0	 3:110013	 4:6	 5:11	 6:1	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:350400	 4:2	 5:7	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:51	 2:0	 3:275507	 4:1	 5:10	 6:1	 7:3	 8:5	 9:4	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:42	 2:0	 3:169948	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:80	 14:0
1	 1:41	 2:0	 3:298161	 4:6	 5:11	 6:1	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:11
1	 1:45	 2:0	 3:120131	 4:3	 5:9	 6:2	 7:0	 8:4	 9:0	 10:1	 11:0	 12:0	 13:25	 14:0
1	 1:32	 2:5	 3:113129	 4:0	 5:13	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:24	 2:0	 3:201680	 4:1	 5:10	 6:2	 7:7	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:63	 2:0	 3:158609	 4:12	 5:6	 6:4	 7:7	 8:3	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:67	 2:2	 3:22313	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:20051	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:261012	 4:3	 5:9	 6:1	 7:5	 8:5	 9:4	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:52	 2:0	 3:104501	 4:9	 5:8	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:32	 2:0	 3:50178	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:65624	 4:1	 5:10	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:33	 2:0	 3:236481	 4:0	 5:13	 6:2	 7:5	 8:3	 9:1	 10:1	 11:0	 12:0	 13:10	 14:6
1	 1:50	 2:0	 3:213041	 4:3	 5:9	 6:1	 7:3	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:105127	 4:3	 5:9	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:127441	 4:1	 5:10	 6:1	 7:0	 8:5	 9:0	 10:0	 11:0	 12:0	 13:42	 14:0
1	 1:30	 2:0	 3:210541	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
